День,Название группы,№ Группы,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,Подобранная фраза,№ Объявления,Статус объявления,Тип объявления,Заголовок,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Тип площадки,Вид размещения,Название площадки,Название площадок yandex,Площадка выключена в РК,Можно запретить площадку,Внешняя сеть,Тематика телеграм-канала,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,Тип условия показа,Название кампании,№ Кампании,Производитель устройства,Версия ОС устройства,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
11.08.2026,Яхта Tigger,5780489255,аренда яхты сочи посуточно,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,35-44 года,Остальные,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,-,-,-,-
11.08.2026,Яхта Tigger,5780489255,аренда яхты сочи цена с капитаном,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,Остальные,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.33,0.00,33.29,4.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,восточный квартал сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,18-24 года,Остальные,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,1.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,дверь в море сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,Остальные,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,1.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,дубай сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,2–5%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.21,0.00,121.28,2.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,дубай сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,2–5%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.82,0.00,82.20,6.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,круиз на яхте сочи парк стоимость,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты",Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,45-54 года,Остальные,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.07,0.00,107.14,1.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,маджеста сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,25-34 года,Остальные,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.42,0.00,41.63,6.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,морская прогулка на яхте для двоих сочи,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,Остальные,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.84,0.00,83.65,3.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,морская прогулка на яхте для двоих сочи,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,Остальные,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.77,0.00,76.79,5.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,морской якорь сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,35-44 года,2–5%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.77,0.00,77.09,6.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,надежные сайты для аренды яхты с капитаном в сочи,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,25-34 года,Топ 1%,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,2,0,0,-,-,0.00,-,2.08,0.00,104.02,1.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,покататься на яхте в сириусе адлере имеретинском курорте,Целевые запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты",Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,45-54 года,Остальные,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.51,0.00,50.79,5.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,сириус рент,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,6–10%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,3,0,0,-,-,0.00,-,2.26,0.00,75.47,1.67,-,-,-
11.08.2026,Яхта Tigger,5780489255,сириус рент,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,6–10%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.83,0.00,83.35,6.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,сириус яхта,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,Топ 1%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.01,0.00,100.78,2.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,сириус яхта,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,Топ 1%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.77,0.00,77.15,6.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,снять яхту адлер на сутки,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Не определен,18-24 года,2–5%,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.55,0.00,55.35,4.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,снять яхту адлер на сутки,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,2–5%,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,2,0,0,-,-,0.00,-,0.68,0.00,34.03,4.50,-,-,-
11.08.2026,Яхта Tigger,5780489255,сочи морт порт аренда яхт,Альтернативные запросы,Запросы с упоминанием брендов конкурентов,Семантическое,,1917632891845957028,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Не определен,Не определен,Остальные,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.18,0.00,17.72,4.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,сочи морт порт аренда яхт,Альтернативные запросы,Запросы с упоминанием брендов конкурентов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Не определен,Не определен,Остальные,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.25,0.00,24.65,4.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,сочи снять яхту на сутки,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,18-24 года,6–10%,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.84,0.00,83.95,2.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,шоколад сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,6–10%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,2,0,0,-,-,0.00,-,2.00,0.00,100.00,1.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,шоколад сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,6–10%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,1.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,язта сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,2–5%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.77,0.00,76.79,5.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,яхта адель сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Активные,Комбинаторное,"Яхта Tigger: флайбридж, стюард, до 14 гостей. Сириус",Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,Остальные,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,яхта адель сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Активные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты","Двухпалубная яхта «Tigger» с флайбриджем. Стоимость 50 000 ₽/час, 470 000 ₽/день",https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Эксклюзивное размещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Не определен,Не определен,Остальные,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.11,0.00,111.41,1.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,яхта азимут interphase,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,18-24 года,Остальные,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,2,1,0,0.00,-,50.00,0.00,1.67,59.79,83.63,1.00,1.00,-,-
11.08.2026,Яхта Tigger,5780489255,яхта азимут interphase,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,m.images.yandex.ru,https://m.images.yandex.ru,Нет,Да,Яндекс и РСЯ,Не определено,Мужской,18-24 года,Остальные,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
11.08.2026,Яхта Tigger,5780489255,яхта джон сильвер лазаревское,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,25-34 года,Остальные,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.02,0.00,102.31,1.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,яхта на закате сочи с фуршетом,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты",Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,6–10%,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.73,0.00,73.33,4.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,яхта на закате сочи с фуршетом наталья,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты",Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,6–10%,Не определено,Фраза,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.87,0.00,87.12,2.00,-,-,-
11.08.2026,Яхта Tigger,5780489255,яхта сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,"Двухпалубная яхта «Tigger» с флайбриджем. Стоимость 50 000 ₽/час, 470 000 ₽/день",https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,2–5%,Не определено,Автотаргетинг,Яхта Tigger - Поиск+Карты   05-08-2026,713309971,-,-,0.00,1,1,0,0.00,-,100.00,0.00,0.69,144.90,69.01,2.00,2.00,0.00,1.00
